consumer_type,decision,state,car_type_state,car_age_state,own_decision,car_type_decision,car_age_decision,car_type_post_decision,car_age_post_decision,count,count_state,ccp
4,12,8,1,9,2,1,12,1,12,16.0,43067.0,0.0003715141523672
4,13,8,1,9,2,1,13,1,13,20.0,43067.0,0.000464392690459
4,14,8,1,9,2,1,14,1,14,16.0,43067.0,0.0003715141523672
4,15,8,1,9,2,1,15,1,15,16.0,43067.0,0.0003715141523672
4,16,8,1,9,2,1,16,1,16,12.0,43067.0,0.0002786356142754
4,17,8,1,9,2,1,17,1,17,10.0,43067.0,0.0002321963452295
4,18,8,1,9,2,1,18,1,18,14.0,43067.0,0.0003250748833213
4,19,8,1,9,2,1,19,1,19,8.0,43067.0,0.0001857570761836
4,20,8,1,9,2,1,20,1,20,6.0,43067.0,0.0001393178071377
4,21,8,1,9,2,1,21,1,21,6.0,43067.0,0.0001393178071377
4,22,8,1,9,2,1,0,1,0,519.0,43067.0,0.0120509903174124
4,23,8,1,9,2,2,1,2,1,73.0,43067.0,0.0016950333201755
4,24,8,1,9,2,2,2,2,2,76.0,43067.0,0.0017646922237443
4,25,8,1,9,2,2,3,2,3,80.0,43067.0,0.0018575707618362
4,26,8,1,9,2,2,4,2,4,76.0,43067.0,0.0017646922237443
4,27,8,1,9,2,2,5,2,5,54.0,43067.0,0.0012538602642394
4,28,8,1,9,2,2,6,2,6,43.0,43067.0,0.0009984442844869
4,29,8,1,9,2,2,7,2,7,29.0,43067.0,0.0006733694011656
4,30,8,1,9,2,2,8,2,8,26.0,43067.0,0.0006037104975967
4,31,8,1,9,2,2,9,2,9,22.0,43067.0,0.0005108319595049
4,32,8,1,9,2,2,10,2,10,20.0,43067.0,0.000464392690459
4,33,8,1,9,2,2,11,2,11,22.0,43067.0,0.0005108319595049
4,34,8,1,9,2,2,12,2,12,30.0,43067.0,0.0006965890356885
4,35,8,1,9,2,2,13,2,13,20.0,43067.0,0.000464392690459
4,36,8,1,9,2,2,14,2,14,20.0,43067.0,0.000464392690459
4,37,8,1,9,2,2,15,2,15,18.0,43067.0,0.0004179534214131
4,38,8,1,9,2,2,16,2,16,14.0,43067.0,0.0003250748833213
4,39,8,1,9,2,2,17,2,17,16.0,43067.0,0.0003715141523672
4,40,8,1,9,2,2,18,2,18,18.0,43067.0,0.0004179534214131
4,41,8,1,9,2,2,19,2,19,12.0,43067.0,0.0002786356142754
4,42,8,1,9,2,2,20,2,20,8.0,43067.0,0.0001857570761836
4,43,8,1,9,2,2,21,2,21,6.0,43067.0,0.0001393178071377
4,44,8,1,9,2,2,0,2,0,454.0,43067.0,0.0105417140734204
4,45,8,1,9,2,3,1,3,1,40.0,43067.0,0.0009287853809181
4,46,8,1,9,2,3,2,3,2,62.0,43067.0,0.001439617340423
4,47,8,1,9,2,3,3,3,3,147.0,43067.0,0.003413286274874
4,48,8,1,9,2,3,4,3,4,185.0,43067.0,0.0042956323867462
4,49,8,1,9,2,3,5,3,5,163.0,43067.0,0.0037848004272412
4,50,8,1,9,2,3,6,3,6,124.0,43067.0,0.0028792346808461
4,51,8,1,9,2,3,7,3,7,92.0,43067.0,0.0021362063761116
4,52,8,1,9,2,3,8,3,8,72.0,43067.0,0.0016718136856525
4,53,8,1,9,2,3,9,3,9,67.0,43067.0,0.0015557155130378
4,54,8,1,9,2,3,10,3,10,58.0,43067.0,0.0013467388023312
4,55,8,1,9,2,3,11,3,11,30.0,43067.0,0.0006965890356885
4,56,8,1,9,2,3,12,3,12,24.0,43067.0,0.0005572712285508
4,57,8,1,9,2,3,13,3,13,26.0,43067.0,0.0006037104975967
4,58,8,1,9,2,3,14,3,14,22.0,43067.0,0.0005108319595049
4,59,8,1,9,2,3,15,3,15,20.0,43067.0,0.000464392690459
4,60,8,1,9,2,3,16,3,16,16.0,43067.0,0.0003715141523672
4,61,8,1,9,2,3,17,3,17,16.0,43067.0,0.0003715141523672
4,62,8,1,9,2,3,18,3,18,4.0,43067.0,9.287853809181044e-05
4,63,8,1,9,2,3,19,3,19,12.0,43067.0,0.0002786356142754
4,64,8,1,9,2,3,20,3,20,10.0,43067.0,0.0002321963452295
4,65,8,1,9,2,3,21,3,21,,,
4,66,8,1,9,2,3,0,3,0,269.0,43067.0,0.0062460816866742
4,67,8,1,9,2,4,1,4,1,90.0,43067.0,0.0020897671070657
4,68,8,1,9,2,4,2,4,2,153.0,43067.0,0.0035526040820117
4,69,8,1,9,2,4,3,4,3,233.0,43067.0,0.0054101748438479
4,70,8,1,9,2,4,4,4,4,271.0,43067.0,0.0062925209557201
4,71,8,1,9,2,4,5,4,5,210.0,43067.0,0.00487612324982
4,72,8,1,9,2,4,6,4,6,162.0,43067.0,0.0037615807927183
4,73,8,1,9,2,4,7,4,7,123.0,43067.0,0.0028560150463231
4,74,8,1,9,2,4,8,4,8,90.0,43067.0,0.0020897671070657
4,75,8,1,9,2,4,9,4,9,81.0,43067.0,0.0018807903963591
4,76,8,1,9,2,4,10,4,10,46.0,43067.0,0.0010681031880558
4,77,8,1,9,2,4,11,4,11,34.0,43067.0,0.0007894675737803
4,78,8,1,9,2,4,12,4,12,33.0,43067.0,0.0007662479392574
4,79,8,1,9,2,4,13,4,13,26.0,43067.0,0.0006037104975967
4,80,8,1,9,2,4,14,4,14,24.0,43067.0,0.0005572712285508
4,81,8,1,9,2,4,15,4,15,27.0,43067.0,0.0006269301321197
4,82,8,1,9,2,4,16,4,16,18.0,43067.0,0.0004179534214131
4,83,8,1,9,2,4,17,4,17,12.0,43067.0,0.0002786356142754
4,84,8,1,9,2,4,18,4,18,12.0,43067.0,0.0002786356142754
4,85,8,1,9,2,4,19,4,19,10.0,43067.0,0.0002321963452295
4,86,8,1,9,2,4,20,4,20,8.0,43067.0,0.0001857570761836
4,87,8,1,9,2,4,21,4,21,4.0,43067.0,9.287853809181044e-05
4,88,8,1,9,2,4,0,4,0,408.0,43067.0,0.0094736108853646
4,89,8,1,9,1,0,0,0,0,1643.0,43067.0,0.0381498595212111
4,0,9,1,10,0,0,0,1,10,33007.0,41811.0,0.7894334026930712
4,1,9,1,10,2,1,1,1,1,71.0,41811.0,0.0016981177202171
4,2,9,1,10,2,1,2,1,2,88.0,41811.0,0.0021047092870297
4,3,9,1,10,2,1,3,1,3,183.0,41811.0,0.0043768386309822
4,4,9,1,10,2,1,4,1,4,190.0,41811.0,0.004544258687905
4,5,9,1,10,2,1,5,1,5,181.0,41811.0,0.0043290043290043
4,6,9,1,10,2,1,6,1,6,118.0,41811.0,0.0028222238166989
4,7,9,1,10,2,1,7,1,7,93.0,41811.0,0.0022242950419746
4,8,9,1,10,2,1,8,1,8,48.0,41811.0,0.0011480232474707
4,9,9,1,10,2,1,9,1,9,52.0,41811.0,0.0012436918514266
4,10,9,1,10,2,1,10,1,10,33.0,41811.0,0.0007892659826361
4,11,9,1,10,2,1,11,1,11,30.0,41811.0,0.0007175145296692
4,12,9,1,10,2,1,12,1,12,24.0,41811.0,0.0005740116237353
4,13,9,1,10,2,1,13,1,13,20.0,41811.0,0.0004783430197794
4,14,9,1,10,2,1,14,1,14,26.0,41811.0,0.0006218459257133
4,15,9,1,10,2,1,15,1,15,20.0,41811.0,0.0004783430197794
4,16,9,1,10,2,1,16,1,16,16.0,41811.0,0.0003826744158235
4,17,9,1,10,2,1,17,1,17,18.0,41811.0,0.0004305087178015
4,18,9,1,10,2,1,18,1,18,8.0,41811.0,0.0001913372079117
4,19,9,1,10,2,1,19,1,19,10.0,41811.0,0.0002391715098897
4,20,9,1,10,2,1,20,1,20,10.0,41811.0,0.0002391715098897
4,21,9,1,10,2,1,21,1,21,6.0,41811.0,0.0001435029059338
4,22,9,1,10,2,1,0,1,0,509.0,41811.0,0.0121738298533878
4,23,9,1,10,2,2,1,2,1,63.0,41811.0,0.0015067805123053
4,24,9,1,10,2,2,2,2,2,73.0,41811.0,0.0017459520221951
4,25,9,1,10,2,2,3,2,3,106.0,41811.0,0.0025352180048312
4,26,9,1,10,2,2,4,2,4,101.0,41811.0,0.0024156322498863
4,27,9,1,10,2,2,5,2,5,89.0,41811.0,0.0021286264380187
4,28,9,1,10,2,2,6,2,6,56.0,41811.0,0.0013393604553825
4,29,9,1,10,2,2,7,2,7,40.0,41811.0,0.0009566860395589
4,30,9,1,10,2,2,8,2,8,36.0,41811.0,0.000861017435603
4,31,9,1,10,2,2,9,2,9,28.0,41811.0,0.0006696802276912
4,32,9,1,10,2,2,10,2,10,24.0,41811.0,0.0005740116237353
4,33,9,1,10,2,2,11,2,11,29.0,41811.0,0.0006935973786802
4,34,9,1,10,2,2,12,2,12,22.0,41811.0,0.0005261773217574
4,35,9,1,10,2,2,13,2,13,35.0,41811.0,0.000837100284614
4,36,9,1,10,2,2,14,2,14,24.0,41811.0,0.0005740116237353
4,37,9,1,10,2,2,15,2,15,18.0,41811.0,0.0004305087178015
4,38,9,1,10,2,2,16,2,16,16.0,41811.0,0.0003826744158235
4,39,9,1,10,2,2,17,2,17,12.0,41811.0,0.0002870058118676
4,40,9,1,10,2,2,18,2,18,18.0,41811.0,0.0004305087178015
4,41,9,1,10,2,2,19,2,19,10.0,41811.0,0.0002391715098897
4,42,9,1,10,2,2,20,2,20,10.0,41811.0,0.0002391715098897
4,43,9,1,10,2,2,21,2,21,8.0,41811.0,0.0001913372079117
4,44,9,1,10,2,2,0,2,0,471.0,41811.0,0.0112649781158068
4,45,9,1,10,2,3,1,3,1,40.0,41811.0,0.0009566860395589
4,46,9,1,10,2,3,2,3,2,71.0,41811.0,0.0016981177202171
4,47,9,1,10,2,3,3,3,3,154.0,41811.0,0.003683241252302
4,48,9,1,10,2,3,4,3,4,181.0,41811.0,0.0043290043290043
4,49,9,1,10,2,3,5,3,5,140.0,41811.0,0.0033484011384563
4,50,9,1,10,2,3,6,3,6,151.0,41811.0,0.0036114897993351
4,51,9,1,10,2,3,7,3,7,151.0,41811.0,0.0036114897993351
4,52,9,1,10,2,3,8,3,8,109.0,41811.0,0.0026069694577981
4,53,9,1,10,2,3,9,3,9,77.0,41811.0,0.001841620626151
4,54,9,1,10,2,3,10,3,10,65.0,41811.0,0.0015546148142833
4,55,9,1,10,2,3,11,3,11,46.0,41811.0,0.0011001889454928
4,56,9,1,10,2,3,12,3,12,33.0,41811.0,0.0007892659826361
4,57,9,1,10,2,3,13,3,13,24.0,41811.0,0.0005740116237353
4,58,9,1,10,2,3,14,3,14,22.0,41811.0,0.0005261773217574
4,59,9,1,10,2,3,15,3,15,20.0,41811.0,0.0004783430197794
4,60,9,1,10,2,3,16,3,16,16.0,41811.0,0.0003826744158235
4,61,9,1,10,2,3,17,3,17,10.0,41811.0,0.0002391715098897
4,62,9,1,10,2,3,18,3,18,14.0,41811.0,0.0003348401138456
4,63,9,1,10,2,3,19,3,19,8.0,41811.0,0.0001913372079117
4,64,9,1,10,2,3,20,3,20,12.0,41811.0,0.0002870058118676
4,65,9,1,10,2,3,21,3,21,6.0,41811.0,0.0001435029059338
4,66,9,1,10,2,3,0,3,0,219.0,41811.0,0.0052378560665853
4,67,9,1,10,2,4,1,4,1,58.0,41811.0,0.0013871947573605
4,68,9,1,10,2,4,2,4,2,132.0,41811.0,0.0031570639305445
4,69,9,1,10,2,4,3,4,3,199.0,41811.0,0.0047595130468058
4,70,9,1,10,2,4,4,4,4,278.0,41811.0,0.0066489679749348
4,71,9,1,10,2,4,5,4,5,227.0,41811.0,0.0054291932744971
4,72,9,1,10,2,4,6,4,6,173.0,41811.0,0.0041376671210925
4,73,9,1,10,2,4,7,4,7,180.0,41811.0,0.0043050871780153
4,74,9,1,10,2,4,8,4,8,129.0,41811.0,0.0030853124775776
4,75,9,1,10,2,4,9,4,9,111.0,41811.0,0.0026548037597761
4,76,9,1,10,2,4,10,4,10,82.0,41811.0,0.0019612063810958
4,77,9,1,10,2,4,11,4,11,65.0,41811.0,0.0015546148142833
4,78,9,1,10,2,4,12,4,12,36.0,41811.0,0.000861017435603
4,79,9,1,10,2,4,13,4,13,40.0,41811.0,0.0009566860395589
4,80,9,1,10,2,4,14,4,14,28.0,41811.0,0.0006696802276912
4,81,9,1,10,2,4,15,4,15,31.0,41811.0,0.0007414316806582
4,82,9,1,10,2,4,16,4,16,18.0,41811.0,0.0004305087178015
4,83,9,1,10,2,4,17,4,17,16.0,41811.0,0.0003826744158235
4,84,9,1,10,2,4,18,4,18,14.0,41811.0,0.0003348401138456
4,85,9,1,10,2,4,19,4,19,14.0,41811.0,0.0003348401138456
4,86,9,1,10,2,4,20,4,20,10.0,41811.0,0.0002391715098897
4,87,9,1,10,2,4,21,4,21,6.0,41811.0,0.0001435029059338
4,88,9,1,10,2,4,0,4,0,366.0,41811.0,0.0087536772619645
4,89,9,1,10,1,0,0,0,0,1979.0,41811.0,0.0473320418071799
4,0,10,1,11,0,0,0,1,11,32427.0,41346.0,0.7842838484980409
4,1,10,1,11,2,1,1,1,1,66.0,41346.0,0.0015962850094325
4,2,10,1,11,2,1,2,1,2,111.0,41346.0,0.0026846611522275
4,3,10,1,11,2,1,3,1,3,157.0,41346.0,0.003797223431529
4,4,10,1,11,2,1,4,1,4,195.0,41346.0,0.0047162966187781
4,5,10,1,11,2,1,5,1,5,154.0,41346.0,0.0037246650220093
4,6,10,1,11,2,1,6,1,6,116.0,41346.0,0.0028055918347603
4,7,10,1,11,2,1,7,1,7,103.0,41346.0,0.0024911720601751
4,8,10,1,11,2,1,8,1,8,91.0,41346.0,0.0022009384220964
4,9,10,1,11,2,1,9,1,9,63.0,41346.0,0.0015237265999129
4,10,10,1,11,2,1,10,1,10,53.0,41346.0,0.0012818652348473
4,11,10,1,11,2,1,11,1,11,59.0,41346.0,0.0014269820538867
4,12,10,1,11,2,1,12,1,12,40.0,41346.0,0.0009674454602621
4,13,10,1,11,2,1,13,1,13,28.0,41346.0,0.0006772118221835
4,14,10,1,11,2,1,14,1,14,26.0,41346.0,0.0006288395491704
4,15,10,1,11,2,1,15,1,15,20.0,41346.0,0.000483722730131
4,16,10,1,11,2,1,16,1,16,18.0,41346.0,0.0004353504571179
4,17,10,1,11,2,1,17,1,17,16.0,41346.0,0.0003869781841048
4,18,10,1,11,2,1,18,1,18,8.0,41346.0,0.0001934890920524
4,19,10,1,11,2,1,19,1,19,8.0,41346.0,0.0001934890920524
4,20,10,1,11,2,1,20,1,20,10.0,41346.0,0.0002418613650655
4,21,10,1,11,2,1,21,1,21,6.0,41346.0,0.0001451168190393
4,22,10,1,11,2,1,0,1,0,444.0,41346.0,0.0107386446089101
4,23,10,1,11,2,2,1,2,1,52.0,41346.0,0.0012576790983408
4,24,10,1,11,2,2,2,2,2,56.0,41346.0,0.001354423644367
4,25,10,1,11,2,2,3,2,3,91.0,41346.0,0.0022009384220964
4,26,10,1,11,2,2,4,2,4,82.0,41346.0,0.0019832631935374
4,27,10,1,11,2,2,5,2,5,76.0,41346.0,0.0018381463744981
4,28,10,1,11,2,2,6,2,6,47.0,41346.0,0.001136748415808
4,29,10,1,11,2,2,7,2,7,57.0,41346.0,0.0013786097808736
4,30,10,1,11,2,2,8,2,8,38.0,41346.0,0.000919073187249
4,31,10,1,11,2,2,9,2,9,35.0,41346.0,0.0008465147777294
4,32,10,1,11,2,2,10,2,10,37.0,41346.0,0.0008948870507425
4,33,10,1,11,2,2,11,2,11,35.0,41346.0,0.0008465147777294
4,34,10,1,11,2,2,12,2,12,33.0,41346.0,0.0007981425047162
4,35,10,1,11,2,2,13,2,13,22.0,41346.0,0.0005320950031441
4,36,10,1,11,2,2,14,2,14,26.0,41346.0,0.0006288395491704
4,37,10,1,11,2,2,15,2,15,26.0,41346.0,0.0006288395491704
4,38,10,1,11,2,2,16,2,16,20.0,41346.0,0.000483722730131
4,39,10,1,11,2,2,17,2,17,16.0,41346.0,0.0003869781841048
4,40,10,1,11,2,2,18,2,18,20.0,41346.0,0.000483722730131
4,41,10,1,11,2,2,19,2,19,14.0,41346.0,0.0003386059110917
4,42,10,1,11,2,2,20,2,20,6.0,41346.0,0.0001451168190393
4,43,10,1,11,2,2,21,2,21,10.0,41346.0,0.0002418613650655
4,44,10,1,11,2,2,0,2,0,389.0,41346.0,0.0094084071010496
4,45,10,1,11,2,3,1,3,1,28.0,41346.0,0.0006772118221835
4,46,10,1,11,2,3,2,3,2,58.0,41346.0,0.0014027959173801
4,47,10,1,11,2,3,3,3,3,123.0,41346.0,0.0029748947903061
4,48,10,1,11,2,3,4,3,4,167.0,41346.0,0.0040390847965945
4,49,10,1,11,2,3,5,3,5,126.0,41346.0,0.0030474531998258
4,50,10,1,11,2,3,6,3,6,125.0,41346.0,0.0030232670633193
4,51,10,1,11,2,3,7,3,7,129.0,41346.0,0.0031200116093455
4,52,10,1,11,2,3,8,3,8,105.0,41346.0,0.0025395443331882
4,53,10,1,11,2,3,9,3,9,98.0,41346.0,0.0023702413776423
4,54,10,1,11,2,3,10,3,10,87.0,41346.0,0.0021041938760702
4,55,10,1,11,2,3,11,3,11,69.0,41346.0,0.0016688434189522
4,56,10,1,11,2,3,12,3,12,54.0,41346.0,0.0013060513713539
4,57,10,1,11,2,3,13,3,13,44.0,41346.0,0.0010641900062883
4,58,10,1,11,2,3,14,3,14,22.0,41346.0,0.0005320950031441
4,59,10,1,11,2,3,15,3,15,22.0,41346.0,0.0005320950031441
4,60,10,1,11,2,3,16,3,16,18.0,41346.0,0.0004353504571179
4,61,10,1,11,2,3,17,3,17,24.0,41346.0,0.0005804672761573
4,62,10,1,11,2,3,18,3,18,16.0,41346.0,0.0003869781841048
4,63,10,1,11,2,3,19,3,19,14.0,41346.0,0.0003386059110917
4,64,10,1,11,2,3,20,3,20,4.0,41346.0,9.674454602621778e-05
4,65,10,1,11,2,3,21,3,21,,,
4,66,10,1,11,2,3,0,3,0,185.0,41346.0,0.0044744352537125
4,67,10,1,11,2,4,1,4,1,42.0,41346.0,0.0010158177332752
4,68,10,1,11,2,4,2,4,2,117.0,41346.0,0.0028297779712668
4,69,10,1,11,2,4,3,4,3,190.0,41346.0,0.0045953659362453
4,70,10,1,11,2,4,4,4,4,270.0,41346.0,0.0065302568567696
4,71,10,1,11,2,4,5,4,5,212.0,41346.0,0.0051274609393895
4,72,10,1,11,2,4,6,4,6,211.0,41346.0,0.0051032748028829
4,73,10,1,11,2,4,7,4,7,166.0,41346.0,0.004014898660088
4,74,10,1,11,2,4,8,4,8,185.0,41346.0,0.0044744352537125
4,75,10,1,11,2,4,9,4,9,121.0,41346.0,0.002926522517293
4,76,10,1,11,2,4,10,4,10,106.0,41346.0,0.0025637304696947
4,77,10,1,11,2,4,11,4,11,86.0,41346.0,0.0020800077395636
4,78,10,1,11,2,4,12,4,12,74.0,41346.0,0.001789774101485
4,79,10,1,11,2,4,13,4,13,48.0,41346.0,0.0011609345523146
4,80,10,1,11,2,4,14,4,14,22.0,41346.0,0.0005320950031441
4,81,10,1,11,2,4,15,4,15,24.0,41346.0,0.0005804672761573
4,82,10,1,11,2,4,16,4,16,26.0,41346.0,0.0006288395491704
4,83,10,1,11,2,4,17,4,17,20.0,41346.0,0.000483722730131
4,84,10,1,11,2,4,18,4,18,22.0,41346.0,0.0005320950031441
4,85,10,1,11,2,4,19,4,19,18.0,41346.0,0.0004353504571179
4,86,10,1,11,2,4,20,4,20,8.0,41346.0,0.0001934890920524
4,87,10,1,11,2,4,21,4,21,11.0,41346.0,0.000266047501572
4,88,10,1,11,2,4,0,4,0,329.0,41346.0,0.0079572389106564
4,89,10,1,11,1,0,0,0,0,2113.0,41346.0,0.0511053064383495
4,0,11,1,12,0,0,0,1,12,28203.0,38427.0,0.7339370754937934
4,1,11,1,12,2,1,1,1,1,58.0,38427.0,0.0015093554011502
4,2,11,1,12,2,1,2,1,2,73.0,38427.0,0.0018997059359304
4,3,11,1,12,2,1,3,1,3,158.0,38427.0,0.0041116922996851
4,4,11,1,12,2,1,4,1,4,214.0,38427.0,0.0055690009628646
4,5,11,1,12,2,1,5,1,5,150.0,38427.0,0.0039035053478023
4,6,11,1,12,2,1,6,1,6,176.0,38427.0,0.0045801129414213
4,7,11,1,12,2,1,7,1,7,132.0,38427.0,0.003435084706066
4,8,11,1,12,2,1,8,1,8,106.0,38427.0,0.0027584771124469
4,9,11,1,12,2,1,9,1,9,93.0,38427.0,0.0024201733156374
4,10,11,1,12,2,1,10,1,10,66.0,38427.0,0.001717542353033
4,11,11,1,12,2,1,11,1,11,75.0,38427.0,0.0019517526739011
4,12,11,1,12,2,1,12,1,12,80.0,38427.0,0.0020818695188279
4,13,11,1,12,2,1,13,1,13,45.0,38427.0,0.0011710516043406
4,14,11,1,12,2,1,14,1,14,23.0,38427.0,0.000598537486663
4,15,11,1,12,2,1,15,1,15,28.0,38427.0,0.0007286543315897
4,16,11,1,12,2,1,16,1,16,20.0,38427.0,0.0005204673797069
4,17,11,1,12,2,1,17,1,17,18.0,38427.0,0.0004684206417362
4,18,11,1,12,2,1,18,1,18,10.0,38427.0,0.0002602336898534
4,19,11,1,12,2,1,19,1,19,12.0,38427.0,0.0003122804278241
4,20,11,1,12,2,1,20,1,20,14.0,38427.0,0.0003643271657948
4,21,11,1,12,2,1,21,1,21,8.0,38427.0,0.0002081869518827
4,22,11,1,12,2,1,0,1,0,397.0,38427.0,0.0103312774871834
4,23,11,1,12,2,2,1,2,1,39.0,38427.0,0.0010149113904286
4,24,11,1,12,2,2,2,2,2,58.0,38427.0,0.0015093554011502
4,25,11,1,12,2,2,3,2,3,96.0,38427.0,0.0024982434225934
4,26,11,1,12,2,2,4,2,4,115.0,38427.0,0.0029926874333151
4,27,11,1,12,2,2,5,2,5,95.0,38427.0,0.0024722200536081
4,28,11,1,12,2,2,6,2,6,104.0,38427.0,0.0027064303744762
4,29,11,1,12,2,2,7,2,7,87.0,38427.0,0.0022640331017253
4,30,11,1,12,2,2,8,2,8,67.0,38427.0,0.0017435657220183
4,31,11,1,12,2,2,9,2,9,51.0,38427.0,0.0013271918182527
4,32,11,1,12,2,2,10,2,10,37.0,38427.0,0.0009628646524579
4,33,11,1,12,2,2,11,2,11,47.0,38427.0,0.0012230983423113
4,34,11,1,12,2,2,12,2,12,31.0,38427.0,0.0008067244385458
4,35,11,1,12,2,2,13,2,13,46.0,38427.0,0.001197074973326
4,36,11,1,12,2,2,14,2,14,40.0,38427.0,0.0010409347594139
4,37,11,1,12,2,2,15,2,15,37.0,38427.0,0.0009628646524579
4,38,11,1,12,2,2,16,2,16,26.0,38427.0,0.000676607593619
4,39,11,1,12,2,2,17,2,17,22.0,38427.0,0.0005725141176776
4,40,11,1,12,2,2,18,2,18,18.0,38427.0,0.0004684206417362
4,41,11,1,12,2,2,19,2,19,12.0,38427.0,0.0003122804278241
4,42,11,1,12,2,2,20,2,20,14.0,38427.0,0.0003643271657948
4,43,11,1,12,2,2,21,2,21,4.0,38427.0,0.0001040934759413
4,44,11,1,12,2,2,0,2,0,423.0,38427.0,0.0110078850808025
4,45,11,1,12,2,3,1,3,1,27.0,38427.0,0.0007026309626044
4,46,11,1,12,2,3,2,3,2,44.0,38427.0,0.0011450282353553
4,47,11,1,12,2,3,3,3,3,110.0,38427.0,0.0028625705883883
4,48,11,1,12,2,3,4,3,4,168.0,38427.0,0.0043719259895386
4,49,11,1,12,2,3,5,3,5,129.0,38427.0,0.00335701459911
4,50,11,1,12,2,3,6,3,6,139.0,38427.0,0.0036172482889634
4,51,11,1,12,2,3,7,3,7,144.0,38427.0,0.0037473651338902
4,52,11,1,12,2,3,8,3,8,144.0,38427.0,0.0037473651338902
4,53,11,1,12,2,3,9,3,9,96.0,38427.0,0.0024982434225934
4,54,11,1,12,2,3,10,3,10,72.0,38427.0,0.0018736825669451
4,55,11,1,12,2,3,11,3,11,77.0,38427.0,0.0020037994118718
4,56,11,1,12,2,3,12,3,12,53.0,38427.0,0.0013792385562234
4,57,11,1,12,2,3,13,3,13,43.0,38427.0,0.00111900486637
4,58,11,1,12,2,3,14,3,14,44.0,38427.0,0.0011450282353553
4,59,11,1,12,2,3,15,3,15,39.0,38427.0,0.0010149113904286
4,60,11,1,12,2,3,16,3,16,22.0,38427.0,0.0005725141176776
4,61,11,1,12,2,3,17,3,17,18.0,38427.0,0.0004684206417362
4,62,11,1,12,2,3,18,3,18,20.0,38427.0,0.0005204673797069
4,63,11,1,12,2,3,19,3,19,16.0,38427.0,0.0004163739037655
4,64,11,1,12,2,3,20,3,20,8.0,38427.0,0.0002081869518827
4,65,11,1,12,2,3,21,3,21,10.0,38427.0,0.0002602336898534
4,66,11,1,12,2,3,0,3,0,146.0,38427.0,0.0037994118718609
4,67,11,1,12,2,4,1,4,1,57.0,38427.0,0.0014833320321648
4,68,11,1,12,2,4,2,4,2,83.0,38427.0,0.0021599396257839
4,69,11,1,12,2,4,3,4,3,180.0,38427.0,0.0046842064173627
4,70,11,1,12,2,4,4,4,4,240.0,38427.0,0.0062456085564837
4,71,11,1,12,2,4,5,4,5,227.0,38427.0,0.0059073047596741
4,72,11,1,12,2,4,6,4,6,188.0,38427.0,0.0048923933692455
4,73,11,1,12,2,4,7,4,7,203.0,38427.0,0.0052827439040258
4,74,11,1,12,2,4,8,4,8,178.0,38427.0,0.004632159679392
4,75,11,1,12,2,4,9,4,9,168.0,38427.0,0.0043719259895386
4,76,11,1,12,2,4,10,4,10,145.0,38427.0,0.0037733885028755
4,77,11,1,12,2,4,11,4,11,106.0,38427.0,0.0027584771124469
4,78,11,1,12,2,4,12,4,12,122.0,38427.0,0.0031748510162125
4,79,11,1,12,2,4,13,4,13,94.0,38427.0,0.0024461966846227
4,80,11,1,12,2,4,14,4,14,68.0,38427.0,0.0017695890910037
4,81,11,1,12,2,4,15,4,15,51.0,38427.0,0.0013271918182527
4,82,11,1,12,2,4,16,4,16,24.0,38427.0,0.0006245608556483
4,83,11,1,12,2,4,17,4,17,29.0,38427.0,0.0007546777005751
4,84,11,1,12,2,4,18,4,18,28.0,38427.0,0.0007286543315897
4,85,11,1,12,2,4,19,4,19,22.0,38427.0,0.0005725141176776
4,86,11,1,12,2,4,20,4,20,16.0,38427.0,0.0004163739037655
4,87,11,1,12,2,4,21,4,21,6.0,38427.0,0.000156140213912
4,88,11,1,12,2,4,0,4,0,252.0,38427.0,0.0065578889843079
4,89,11,1,12,1,0,0,0,0,2743.0,38427.0,0.0713821011268118
4,0,12,1,13,0,0,0,1,13,24483.0,33202.0,0.7373953376302632
4,1,12,1,13,2,1,1,1,1,22.0,33202.0,0.0006626106861032
4,2,12,1,13,2,1,2,1,2,63.0,33202.0,0.0018974760556592
4,3,12,1,13,2,1,3,1,3,101.0,33202.0,0.0030419854225649
4,4,12,1,13,2,1,4,1,4,151.0,33202.0,0.0045479188000722
4,5,12,1,13,2,1,5,1,5,148.0,33202.0,0.0044575627974218
4,6,12,1,13,2,1,6,1,6,118.0,33202.0,0.0035540027709174
4,7,12,1,13,2,1,7,1,7,95.0,33202.0,0.002861273417264
4,8,12,1,13,2,1,8,1,8,88.0,33202.0,0.0026504427444129
4,9,12,1,13,2,1,9,1,9,92.0,33202.0,0.0027709174146135
4,10,12,1,13,2,1,10,1,10,67.0,33202.0,0.0020179507258598
4,11,12,1,13,2,1,11,1,11,75.0,33202.0,0.002258900066261
4,12,12,1,13,2,1,12,1,12,66.0,33202.0,0.0019878320583097
4,13,12,1,13,2,1,13,1,13,76.0,33202.0,0.0022890187338112
4,14,12,1,13,2,1,14,1,14,36.0,33202.0,0.0010842720318053
4,15,12,1,13,2,1,15,1,15,24.0,33202.0,0.0007228480212035
4,16,12,1,13,2,1,16,1,16,24.0,33202.0,0.0007228480212035
4,17,12,1,13,2,1,17,1,17,16.0,33202.0,0.0004818986808023
4,18,12,1,13,2,1,18,1,18,22.0,33202.0,0.0006626106861032
4,19,12,1,13,2,1,19,1,19,14.0,33202.0,0.000421661345702
